,film_id,genre,image,bdd
648,2196,romance,https://a.ltrbxd.com/resized/sm/upload/f4/4k/sa/fx/bWfW630GywWcu95yzbASjau6GWP-0-230-0-345-crop.jpg?v=0f2b192fbe,Apprentissage
649,2194,romance,https://a.ltrbxd.com/resized/film-poster/2/1/9/8/9/21989-separate-tables-0-230-0-345-crop.jpg?v=d49a7d620f,Apprentissage
650,2192,romance,https://a.ltrbxd.com/resized/sm/upload/hl/jj/br/9g/Kd5OkBc6GyUa1tIpxYUHLpyE2t-0-230-0-345-crop.jpg?v=a2db0a150a,Apprentissage
651,2181,romance,https://a.ltrbxd.com/resized/film-poster/5/0/0/2/5/50025-as-good-as-it-gets-0-230-0-345-crop.jpg?v=55174388b4,Test
652,2180,romance,https://a.ltrbxd.com/resized/film-poster/4/2/2/4/7/42247-alfie-0-230-0-345-crop.jpg?v=22ce88f778,Apprentissage
653,2173,romance,https://a.ltrbxd.com/resized/film-poster/2/6/7/4/2674-modern-romance-0-230-0-345-crop.jpg?v=ecc049b26f,Apprentissage
654,2171,romance,https://a.ltrbxd.com/resized/film-poster/3/8/6/3/8/38638-turkish-delight-0-230-0-345-crop.jpg?v=d3e648b137,Apprentissage
655,2170,romance,https://a.ltrbxd.com/resized/sm/upload/4v/ul/e3/4c/4RHyF1v1n4iodWzHG4m7XkGcJVB-0-230-0-345-crop.jpg?v=38629d481d,Test
656,2157,romance,https://a.ltrbxd.com/resized/film-poster/2/5/1/9/4/25194-love-with-the-proper-stranger-0-230-0-345-crop.jpg?v=29e922efe8,Apprentissage
657,2154,romance,https://a.ltrbxd.com/resized/film-poster/3/4/0/9/9/34099-syndromes-and-a-century-0-230-0-345-crop.jpg?v=4829634314,Apprentissage
658,2150,romance,https://a.ltrbxd.com/resized/film-poster/5/0/5/8/6/50586-say-anything--0-230-0-345-crop.jpg?v=b31aee2928,Apprentissage
659,2147,romance,https://a.ltrbxd.com/resized/film-poster/4/8/6/9/9/48699-once-0-230-0-345-crop.jpg?v=987e7cc2cb,Apprentissage
660,2143,romance,https://a.ltrbxd.com/resized/film-poster/3/9/6/5/1/39651-dilwale-dulhania-le-jayenge-0-230-0-345-crop.jpg?v=b2e88413b9,Evaluation
661,2139,romance,https://a.ltrbxd.com/resized/film-poster/3/4/5/3/8/34538-the-good-girls-0-230-0-345-crop.jpg?v=2ee4f2138c,Apprentissage
662,2138,romance,https://a.ltrbxd.com/resized/film-poster/5/0/2/5/8/50258-the-young-girls-of-rochefort-0-230-0-345-crop.jpg?v=9e2c7a35d1,Apprentissage
663,2132,romance,https://a.ltrbxd.com/resized/film-poster/4/9/4/2/7/49427-get-out-your-handkerchiefs-0-230-0-345-crop.jpg?v=17b5e94591,Apprentissage
664,2128,romance,https://a.ltrbxd.com/resized/film-poster/4/0/3/4/9/40349-castaway-on-the-moon-0-230-0-345-crop.jpg?v=006ff6c145,Apprentissage
665,2127,romance,https://a.ltrbxd.com/resized/film-poster/2/7/3/1/7/27317-sailor-moon-r-the-movie-0-230-0-345-crop.jpg?v=162c7f1594,Apprentissage
666,2121,romance,https://a.ltrbxd.com/resized/film-poster/6/8/7/2/2/68722-it-0-230-0-345-crop.jpg?v=bbca9e8c82,Apprentissage
667,2115,romance,https://a.ltrbxd.com/resized/sm/upload/77/uu/61/ws/marriedwoman-0-230-0-345-crop.jpg?v=7b342f6fb5,Apprentissage
668,2114,romance,https://a.ltrbxd.com/resized/sm/upload/ek/4i/ah/od/ztLv3Co2uLZMV7YERWbPrTMUi03-0-230-0-345-crop.jpg?v=8bfd837cc8,Apprentissage
669,2110,romance,https://a.ltrbxd.com/resized/film-poster/2/2/6/3/5/22635-harry-and-tonto-0-230-0-345-crop.jpg?v=c6c855f1ab,Apprentissage
670,2096,romance,https://a.ltrbxd.com/resized/film-poster/3/0/8/3/4/0/308340-dou-kyu-sei-classmates-0-230-0-345-crop.jpg?v=27a0dae7fb,Apprentissage
671,2093,romance,https://a.ltrbxd.com/resized/film-poster/1/8/2/1/4/2/182142-carol-0-230-0-345-crop.jpg?v=41ac88b68e,Apprentissage
672,2087,romance,https://a.ltrbxd.com/resized/film-poster/2/2/0/8/3/22083-never-on-sunday-0-230-0-345-crop.jpg?v=37d1f51be2,Apprentissage
673,2086,romance,https://a.ltrbxd.com/resized/film-poster/5/5/9/6/1/55961-a-chinese-odyssey-part-two-cinderella-0-230-0-345-crop.jpg?v=c625299fd2,Evaluation
674,2082,romance,https://a.ltrbxd.com/resized/film-poster/2/7/1/4/6/27146-trust-0-230-0-345-crop.jpg?v=c8f6078b90,Apprentissage
675,2078,romance,https://a.ltrbxd.com/resized/sm/upload/js/te/hz/7y/7ad4iku8cYBuB08g9yAU7tHJik5-0-230-0-345-crop.jpg?v=7e1c02874d,Evaluation
676,2059,romance,https://a.ltrbxd.com/resized/film-poster/4/9/9/6/3/49963-zabriskie-point-0-230-0-345-crop.jpg?v=6bcdef5eaa,Apprentissage
677,2055,romance,https://a.ltrbxd.com/resized/film-poster/4/7/9/1/4/47914-punch-drunk-love-0-230-0-345-crop.jpg?v=032fc20313,Apprentissage
678,2053,romance,https://a.ltrbxd.com/resized/film-poster/3/8/8/8/0/38880-woman-of-the-year-0-230-0-345-crop.jpg?v=5849377fde,Apprentissage
679,2039,romance,https://a.ltrbxd.com/resized/film-poster/6/2/9/3/4/62934-the-strawberry-blonde-0-230-0-345-crop.jpg?v=9c3064a091,Apprentissage
680,2020,romance,https://a.ltrbxd.com/resized/film-poster/5/0/2/3/1/50231-belle-epoque-0-230-0-345-crop.jpg?v=14db49ab7e,Apprentissage
681,2019,romance,https://a.ltrbxd.com/resized/film-poster/4/5/1/4/1/45141-play-it-again-sam-0-230-0-345-crop.jpg?v=902c043662,Evaluation
682,2013,romance,https://a.ltrbxd.com/resized/film-poster/2/3/5/6/9/23569-my-favorite-wife-0-230-0-345-crop.jpg?v=38d20549e6,Test
683,2003,romance,https://a.ltrbxd.com/resized/film-poster/4/8/0/5/1/48051-juno-0-230-0-345-crop.jpg?v=19ad3fb7e5,Apprentissage
684,1992,romance,https://a.ltrbxd.com/resized/film-poster/5/0/2/0/6/50206-the-lovers-0-230-0-345-crop.jpg?v=30dcf7dace,Apprentissage
685,1986,romance,https://a.ltrbxd.com/resized/film-poster/5/1/4/1/0/51410-together-0-230-0-345-crop.jpg?v=8bda6b7675,Apprentissage
686,1981,romance,https://a.ltrbxd.com/resized/film-poster/2/1/9/1/0/21910-peyton-place-0-230-0-345-crop.jpg?v=80b08ecb79,Apprentissage
687,1979,romance,https://a.ltrbxd.com/resized/film-poster/2/1/5/5/2/21552-bombshell-0-230-0-345-crop.jpg?v=04f45730b9,Apprentissage
688,1977,romance,https://a.ltrbxd.com/resized/film-poster/2/5/6/0/5/25605-awaara-0-230-0-345-crop.jpg?v=18af8ff399,Test
689,1967,romance,https://a.ltrbxd.com/resized/film-poster/3/5/3/6/2/35362-maurice-0-230-0-345-crop.jpg?v=6194ce5ec1,Apprentissage
690,1964,romance,https://a.ltrbxd.com/resized/film-poster/5/4/7/7/5477-zindagi-na-milegi-dobara-0-230-0-345-crop.jpg?v=55444e9eca,Apprentissage
691,1962,romance,https://a.ltrbxd.com/resized/film-poster/1/5/3/1/1/15311-summertime-0-230-0-345-crop.jpg?v=69336660f5,Apprentissage
692,1958,romance,https://a.ltrbxd.com/resized/film-poster/2/2/9/6/0/22960-carmen-0-230-0-345-crop.jpg?v=d72600329b,Test
693,1957,romance,https://a.ltrbxd.com/resized/film-poster/4/8/0/6/4/48064-the-man-without-a-past-0-230-0-345-crop.jpg?v=d7cac6abb9,Apprentissage
694,1955,romance,https://a.ltrbxd.com/resized/film-poster/2/6/8/4/7/26847-nothing-sacred-0-230-0-345-crop.jpg?v=df5eae4cfb,Apprentissage
695,1935,romance,https://a.ltrbxd.com/resized/film-poster/1/3/5/4/0/13540-lisbela-and-the-prisoner-0-230-0-345-crop.jpg?v=c8117c4578,Apprentissage
696,1927,romance,https://a.ltrbxd.com/resized/sm/upload/30/7g/xk/6u/8FxWgsfDNosewo7H65oE4QkOb7g-0-230-0-345-crop.jpg?v=46d29853c0,Apprentissage
697,1920,romance,https://a.ltrbxd.com/resized/film-poster/4/1/3/413-boyfriends-and-girlfriends-0-230-0-345-crop.jpg?v=57557c6cd2,Apprentissage
698,1914,romance,https://a.ltrbxd.com/resized/film-poster/2/9/6/4/8/29648-vivacious-lady-0-230-0-345-crop.jpg?v=d2f63a3d5f,Apprentissage
699,1910,romance,https://a.ltrbxd.com/resized/film-poster/2/7/1/4/6/7/271467-premam-0-230-0-345-crop.jpg?v=ac98dbf219,Apprentissage
700,1908,romance,https://a.ltrbxd.com/resized/film-poster/2/0/7/0/3/20703-the-watermelon-woman-0-230-0-345-crop.jpg?v=11ffcd731b,Apprentissage
701,1898,romance,https://a.ltrbxd.com/resized/film-poster/4/5/9/6/6/45966-far-from-heaven-0-230-0-345-crop.jpg?v=7efd55b998,Evaluation
702,1897,romance,https://a.ltrbxd.com/resized/film-poster/1/7/3/1/1/17311-melody-0-230-0-345-crop.jpg?v=7e9468f580,Apprentissage
703,1896,romance,https://a.ltrbxd.com/resized/film-poster/4/7/0/1/4/47014-little-women-0-230-0-345-crop.jpg?v=ca29177bf5,Apprentissage
704,1893,romance,https://a.ltrbxd.com/resized/film-poster/7/5/1/2/7/4/751274-great-freedom-0-230-0-345-crop.jpg?v=977475b4c4,Apprentissage
705,1885,romance,https://a.ltrbxd.com/resized/film-poster/4/7/8/1/4/47814-howards-end-0-230-0-345-crop.jpg?v=753cabeec1,Apprentissage
706,1883,romance,https://a.ltrbxd.com/resized/film-poster/3/5/1/1/3/35113-humoresque-0-230-0-345-crop.jpg?v=3692d0f875,Apprentissage
707,1863,romance,https://a.ltrbxd.com/resized/film-poster/2/5/9/2/2/25922-pandora-and-the-flying-dutchman-0-230-0-345-crop.jpg?v=227921c3ca,Apprentissage
708,1862,romance,https://a.ltrbxd.com/resized/film-poster/3/9/5/7/1/39571-the-scent-of-green-papaya-0-230-0-345-crop.jpg?v=c6220769ae,Apprentissage
709,1858,romance,https://a.ltrbxd.com/resized/film-poster/5/2/7/9/0/52790-daughters-of-the-dust-0-230-0-345-crop.jpg?v=85a7f36e22,Test
710,1855,romance,https://a.ltrbxd.com/resized/film-poster/9/4/2/5/8/94258-what-the-day-owes-the-night-0-230-0-345-crop.jpg?v=3c98d77736,Apprentissage
711,1854,romance,https://a.ltrbxd.com/resized/film-poster/3/3/5/3/8/4/335384-phantom-thread-0-230-0-345-crop.jpg?v=6b47f80ec7,Apprentissage
712,1838,romance,https://a.ltrbxd.com/resized/film-poster/2/1/9/1/5/21915-le-notti-bianche-0-230-0-345-crop.jpg?v=edfb7397ac,Apprentissage
713,1837,romance,https://a.ltrbxd.com/resized/film-poster/4/2/8/5/3/42853-the-goodbye-girl-0-230-0-345-crop.jpg?v=8f5b742f76,Evaluation
714,1831,romance,https://a.ltrbxd.com/resized/film-poster/1/4/2/1/1/14211-the-passionate-friends-0-230-0-345-crop.jpg?v=43e2193fac,Apprentissage
715,1827,romance,https://a.ltrbxd.com/resized/film-poster/2/1/2/7/6/21276-san-francisco-0-230-0-345-crop.jpg?v=953e5584b4,Evaluation
716,1819,romance,https://a.ltrbxd.com/resized/film-poster/9/9/3/9/9939-the-razor-s-edge-0-230-0-345-crop.jpg?v=b3208094cf,Apprentissage
717,1802,romance,https://a.ltrbxd.com/resized/sm/upload/9j/zy/5o/tg/md9kMKnLG8LG4pMDM98gy5x4K5L-0-230-0-345-crop.jpg?v=92fc8c1a91,Apprentissage
718,1797,romance,https://a.ltrbxd.com/resized/film-poster/8/1/9/819-women-in-love-0-230-0-345-crop.jpg?v=afcb188ae2,Apprentissage
719,1792,romance,https://a.ltrbxd.com/resized/film-poster/2/1/8/4/1/21841-mr-skeffington-0-230-0-345-crop.jpg?v=f7051a817b,Apprentissage
720,1781,romance,https://a.ltrbxd.com/resized/film-poster/1/5/7/8/1/15781-les-dames-du-bois-de-boulogne-0-230-0-345-crop.jpg?v=ef89f632de,Apprentissage
721,1776,romance,https://a.ltrbxd.com/resized/film-poster/2/4/9/5/7/24957-green-snake-0-230-0-345-crop.jpg?v=2977306e4a,Apprentissage
722,1774,romance,https://a.ltrbxd.com/resized/film-poster/3/3/8/2/2/33822-la-vie-de-boheme-0-230-0-345-crop.jpg?v=63086ec9c6,Apprentissage
723,1773,romance,https://a.ltrbxd.com/resized/film-poster/2/1/4/6/6/21466-the-merry-widow-0-230-0-345-crop.jpg?v=3ef3431f0d,Apprentissage
724,1767,romance,https://a.ltrbxd.com/resized/film-poster/3/8/2/1/5/38215-gregory-s-girl-0-230-0-345-crop.jpg?v=39066ae6c0,Apprentissage
725,1763,romance,https://a.ltrbxd.com/resized/film-poster/3/4/9/0/6/34906-oasis-0-230-0-345-crop.jpg?v=2176fcbd04,Test
726,1758,romance,https://a.ltrbxd.com/resized/sm/upload/ud/52/sl/57/huooRmB7yksJyVVSkqOgitxlCec-0-230-0-345-crop.jpg?v=c955e64453,Apprentissage
727,1749,romance,https://a.ltrbxd.com/resized/sm/upload/kt/gj/0a/wb/vkbHRBhdwQleFQdAXUSQuCSNW9z-0-230-0-345-crop.jpg?v=ddf6458649,Test
728,1747,romance,https://a.ltrbxd.com/resized/film-poster/2/5/0/0/0/25000-the-major-and-the-minor-0-230-0-345-crop.jpg?v=864fcec769,Apprentissage
729,1744,romance,https://a.ltrbxd.com/resized/film-poster/2/1/3/5/0/21350-all-this-and-heaven-too-0-230-0-345-crop.jpg?v=ed628983f1,Test
730,1736,romance,https://a.ltrbxd.com/resized/film-poster/5/1/6/5/0/51650-leaving-las-vegas-0-230-0-345-crop.jpg?v=af4f237548,Apprentissage
731,1731,romance,https://a.ltrbxd.com/resized/film-poster/1/7/9/2/8/17928-summer-interlude-0-230-0-345-crop.jpg?v=0c478174a2,Apprentissage
732,1725,romance,https://a.ltrbxd.com/resized/film-poster/1/5/6/0/6/15606-la-ronde-0-230-0-345-crop.jpg?v=c9deaefef4,Apprentissage
733,1723,romance,https://a.ltrbxd.com/resized/film-poster/4/5/6/9/2/45692-the-postman-0-230-0-345-crop.jpg?v=2647e44dc1,Apprentissage
734,1721,romance,https://a.ltrbxd.com/resized/film-poster/3/9/8/8/4/39884-a-midsummer-night-s-dream-0-230-0-345-crop.jpg?v=3f341f3e22,Evaluation
735,1720,romance,https://a.ltrbxd.com/resized/film-poster/6/3/7/0/9/63709-design-for-living-0-230-0-345-crop.jpg?v=7d92aa4a69,Apprentissage
736,1709,romance,https://a.ltrbxd.com/resized/film-poster/3/5/4/0/9/35409-the-man-who-came-to-dinner-0-230-0-345-crop.jpg?v=2c4d7ca6d3,Apprentissage
737,1706,romance,https://a.ltrbxd.com/resized/film-poster/3/4/5/1/2/34512-baby-face-0-230-0-345-crop.jpg?v=8ce621e654,Apprentissage
738,1704,romance,https://a.ltrbxd.com/resized/film-poster/2/1/3/3/9/21339-pride-and-prejudice-0-230-0-345-crop.jpg?v=5dd729c867,Evaluation
739,1689,romance,https://a.ltrbxd.com/resized/film-poster/3/5/4/6/6/35466-bombay-0-230-0-345-crop.jpg?v=6b6f141a90,Apprentissage
740,1675,romance,https://a.ltrbxd.com/resized/film-poster/2/9/8/8/4/29884-millennium-actress-0-230-0-345-crop.jpg?v=7c3df2e20f,Apprentissage
741,1672,romance,https://a.ltrbxd.com/resized/film-poster/5/1/7/9/8/51798-bed-and-board-0-230-0-345-crop.jpg?v=1ce4224d19,Apprentissage
742,1669,romance,https://a.ltrbxd.com/resized/film-poster/4/2/4/1/1/42411-metropolitan-0-230-0-345-crop.jpg?v=cc125fb022,Apprentissage
743,1653,romance,https://a.ltrbxd.com/resized/film-poster/4/9/0/4/6/49046-pillow-talk-0-230-0-345-crop.jpg?v=d1df66d322,Apprentissage
744,1647,romance,https://a.ltrbxd.com/resized/sm/upload/ya/m4/xj/mi/36euuWA31TtH5E8TRZJRvdZ9pP-0-230-0-345-crop.jpg?v=fad43e88d7,Apprentissage
745,1638,romance,https://a.ltrbxd.com/resized/film-poster/5/0/3/7/8/50378-lola-0-230-0-345-crop.jpg?v=9a1f20b408,Evaluation
746,1632,romance,https://a.ltrbxd.com/resized/sm/upload/ll/up/1h/uu/6ppSHkDe7CoxyvFEc6JILuKnAu0-0-230-0-345-crop.jpg?v=37ae18ccbd,Apprentissage
747,1603,romance,https://a.ltrbxd.com/resized/film-poster/2/4/0/3/4/4/240344-la-la-land-0-230-0-345-crop.jpg?v=053670ff84,Apprentissage
748,1592,romance,https://a.ltrbxd.com/resized/film-poster/2/1/6/3/7/21637-stormy-weather-0-230-0-345-crop.jpg?v=480a345c03,Apprentissage
749,1591,romance,https://a.ltrbxd.com/resized/sm/upload/72/0g/ya/xw/q80UM6O8JNKKz4hBjr2ybWHNAtV-0-230-0-345-crop.jpg?v=b9f13d8e84,Apprentissage
750,1583,romance,https://a.ltrbxd.com/resized/film-poster/4/1/5/2/0/41520-the-king-and-i-0-230-0-345-crop.jpg?v=0cdf68f216,Apprentissage
751,1579,romance,https://a.ltrbxd.com/resized/film-poster/2/1/3/5/6/21356-the-devil-and-miss-jones-0-230-0-345-crop.jpg?v=a06ef6ae21,Test
752,1575,romance,https://a.ltrbxd.com/resized/sm/upload/t3/mm/5g/7v/2sNBOBLjiBUq7Qgxlh2lxpaKg0H-0-230-0-345-crop.jpg?v=2b1fbd94de,Apprentissage
753,1574,romance,https://a.ltrbxd.com/resized/film-poster/1/6/5/4/1/16541-alaipayuthey-0-230-0-345-crop.jpg?v=c1f8c95eb7,Apprentissage
754,1565,romance,https://a.ltrbxd.com/resized/film-poster/4/5/2/1/4/45214-tropical-malady-0-230-0-345-crop.jpg?v=d544e0439e,Apprentissage
755,1563,romance,https://a.ltrbxd.com/resized/film-poster/1/6/3/9/9/16399-west-beirut-0-230-0-345-crop.jpg?v=8e5ccb0ec5,Apprentissage
756,1562,romance,https://a.ltrbxd.com/resized/film-poster/7/5/3/2/7/75327-home-from-the-hill-0-230-0-345-crop.jpg?v=ac4f99e5d7,Apprentissage
757,1551,romance,https://a.ltrbxd.com/resized/film-poster/6/4/2/2/0/64220-touki-bouki-0-230-0-345-crop.jpg?v=c4db93f284,Apprentissage
758,1526,romance,https://a.ltrbxd.com/resized/sm/upload/nq/jo/26/tn/dAC0hkYmz5ZOCHURZCyj9isPMPd-0-230-0-345-crop.jpg?v=b3dac3ffd7,Apprentissage
759,1512,romance,https://a.ltrbxd.com/resized/film-poster/4/7/7/8/0/47780-an-affair-to-remember-0-230-0-345-crop.jpg?v=09ab287738,Apprentissage
760,1503,romance,https://a.ltrbxd.com/resized/sm/upload/pc/n6/pz/mi/wvzfK5QR6dGLwND8MCzWjsQWG4Q-0-230-0-345-crop.jpg?v=bcfcc8f8f6,Apprentissage
761,1476,romance,https://a.ltrbxd.com/resized/film-poster/2/5/9/6/8/25968-vaaranam-aayiram-0-230-0-345-crop.jpg?v=8a2b543fd1,Apprentissage
762,1474,romance,https://a.ltrbxd.com/resized/sm/upload/bu/6x/tv/iv/1VVQFXwr4i6QSAoPnCs9UmGTUVw-0-230-0-345-crop.jpg?v=f40ef0100e,Apprentissage
763,1466,romance,https://a.ltrbxd.com/resized/sm/upload/9o/pb/jp/4e/the-piano-teacher-0-230-0-345-crop.jpg?v=378e261ece,Apprentissage
764,1462,romance,https://a.ltrbxd.com/resized/film-poster/3/0/8/4/9/30849-twentieth-century-0-230-0-345-crop.jpg?v=5612908d2a,Apprentissage
765,1459,romance,https://a.ltrbxd.com/resized/film-poster/2/8/9/4/0/28940-christmas-in-july-0-230-0-345-crop.jpg?v=9a0d0817d8,Test
766,1453,romance,https://a.ltrbxd.com/resized/film-poster/5/8/4/8/5848-bay-of-angels-0-230-0-345-crop.jpg?v=368981ed99,Apprentissage
767,1452,romance,https://a.ltrbxd.com/resized/film-poster/3/9/4/8/6/39486-lagaan-once-upon-a-time-in-india-0-230-0-345-crop.jpg?v=a2729897bd,Apprentissage
768,1443,romance,https://a.ltrbxd.com/resized/film-poster/3/9/4/6/2/1/394621-pariyerum-perumal-0-230-0-345-crop.jpg?v=8267ca33ef,Test
769,1441,romance,https://a.ltrbxd.com/resized/film-poster/5/1/4/8/5/51485-when-harry-met-sally--0-230-0-345-crop.jpg?v=2f277e2fe7,Apprentissage
770,1436,romance,https://a.ltrbxd.com/resized/film-poster/3/1/2/0/6/31206-show-people-0-230-0-345-crop.jpg?v=8e06012f8e,Apprentissage
771,1435,romance,https://a.ltrbxd.com/resized/film-poster/3/9/6/1/4/39614-the-bishop-s-wife-0-230-0-345-crop.jpg?v=e97d2bedb5,Evaluation
772,1431,romance,https://a.ltrbxd.com/resized/film-poster/5/1/2/5/3/51253-broken-blossoms-0-230-0-345-crop.jpg?v=81046f2bef,Apprentissage
773,1427,romance,https://a.ltrbxd.com/resized/film-poster/3/1/1/0/7/31107-on-the-town-0-230-0-345-crop.jpg?v=e81c4a5bdc,Apprentissage
774,1426,romance,https://a.ltrbxd.com/resized/film-poster/1/0/2/4/4/4/102444-before-midnight-0-230-0-345-crop.jpg?v=ce6aba20f1,Apprentissage
775,1417,romance,https://a.ltrbxd.com/resized/film-poster/1/7/5/1/3/17513-imitation-of-life-0-230-0-345-crop.jpg?v=49c3db342a,Apprentissage
776,1413,romance,https://a.ltrbxd.com/resized/film-poster/3/4/7/6/6/34766-the-aviator-s-wife-0-230-0-345-crop.jpg?v=09cd585a16,Evaluation
777,1411,romance,https://a.ltrbxd.com/resized/film-poster/4/2/8/8/2/42882-the-night-of-the-iguana-0-230-0-345-crop.jpg?v=81d2141b30,Apprentissage
778,1410,romance,https://a.ltrbxd.com/resized/sm/upload/4w/sy/nq/o5/qrpUybe97xNRYk63TryiwbItoAV-0-230-0-345-crop.jpg?v=064ed91055,Apprentissage
779,1409,romance,https://a.ltrbxd.com/resized/film-poster/2/7/8/6/6/27866-bachelor-mother-0-230-0-345-crop.jpg?v=30e0d9dab2,Apprentissage
780,1408,romance,https://a.ltrbxd.com/resized/film-poster/3/0/3/3/8/30338-meet-john-doe-0-230-0-345-crop.jpg?v=cc265ce2cf,Apprentissage
781,1404,romance,https://a.ltrbxd.com/resized/film-poster/5/1/7/1/0/51710-head-on-0-230-0-345-crop.jpg?v=4abd0cadb3,Evaluation
782,1398,romance,https://a.ltrbxd.com/resized/film-poster/3/1/1/0/3/31103-a-woman-is-a-woman-0-230-0-345-crop.jpg?v=74cfc72b7d,Apprentissage
783,1396,romance,https://a.ltrbxd.com/resized/film-poster/3/0/0/1/4/30014-unfaithfully-yours-0-230-0-345-crop.jpg?v=aab3e6758d,Evaluation
784,1395,romance,https://a.ltrbxd.com/resized/film-poster/4/3/7/2/7/43727-one-way-passage-0-230-0-345-crop.jpg?v=18ad5f447e,Test
785,1393,romance,https://a.ltrbxd.com/resized/sm/upload/bd/f4/ye/gk/eH0KGfZJxMlqheoGzSxieVEKgr4-0-230-0-345-crop.jpg?v=18d0cf7aae,Apprentissage
786,1388,romance,https://a.ltrbxd.com/resized/film-poster/4/4/9/8/4/44984-on-golden-pond-0-230-0-345-crop.jpg?v=2c5773fa9a,Apprentissage
787,1387,romance,https://a.ltrbxd.com/resized/film-poster/1/8/3/6/8/18368-love-letter-0-230-0-345-crop.jpg?v=20ed5ef9fd,Apprentissage
788,1377,romance,https://a.ltrbxd.com/resized/film-poster/5/8/5/0/1/58501-courier-0-230-0-345-crop.jpg?v=27e583e9fd,Apprentissage
789,1374,romance,https://a.ltrbxd.com/resized/film-poster/4/9/1/1/3/49113-la-collectionneuse-0-230-0-345-crop.jpg?v=cc1a8134a5,Apprentissage
790,1360,romance,https://a.ltrbxd.com/resized/film-poster/6/8/9/0/2/68902-7th-heaven-0-230-0-345-crop.jpg?v=88cbd6e03c,Apprentissage
791,1359,romance,https://a.ltrbxd.com/resized/film-poster/4/4/4/2/7/44427-victor-victoria-0-230-0-345-crop.jpg?v=f4d3ee2007,Evaluation
792,1337,romance,https://a.ltrbxd.com/resized/film-poster/2/5/8/9/0/25890-some-came-running-0-230-0-345-crop.jpg?v=0b36636182,Test
793,1334,romance,https://a.ltrbxd.com/resized/film-poster/6/6/8/2/0/66820-easy-living-0-230-0-345-crop.jpg?v=d0b9140764,Apprentissage
794,1325,romance,https://a.ltrbxd.com/resized/film-poster/3/0/6/5/2/30652-the-mark-of-zorro-0-230-0-345-crop.jpg?v=5b9dd38d6e,Apprentissage
795,1323,romance,https://a.ltrbxd.com/resized/film-poster/2/0/6/6/4/20664-mughal-e-azam-0-230-0-345-crop.jpg?v=62c1fadbb8,Apprentissage
796,1321,romance,https://a.ltrbxd.com/resized/film-poster/4/8/6/6/0/48660-tom-jones-0-230-0-345-crop.jpg?v=812287dbd8,Apprentissage
797,1317,romance,https://a.ltrbxd.com/resized/film-poster/5/0/1/0/4/50104-the-lovers-on-the-bridge-0-230-0-345-crop.jpg?v=5e8b06ab05,Apprentissage
798,1315,romance,https://a.ltrbxd.com/resized/sm/upload/44/vx/ah/pc/quaWuwYZd8IbZMCOhW3CZEvyCWJ-0-230-0-345-crop.jpg?v=690eaa9389,Apprentissage
799,1312,romance,https://a.ltrbxd.com/resized/film-poster/5/0/8/3/2/50832-the-soft-skin-0-230-0-345-crop.jpg?v=40626757b8,Apprentissage
800,1304,romance,https://a.ltrbxd.com/resized/film-poster/5/0/0/3/9/50039-claire-s-knee-0-230-0-345-crop.jpg?v=02ebd85e37,Apprentissage
801,1300,romance,https://a.ltrbxd.com/resized/film-poster/3/8/6/7/7/38677-the-girls-0-230-0-345-crop.jpg?v=6a475f2f34,Apprentissage
802,1295,romance,https://a.ltrbxd.com/resized/film-poster/4/3/9/8/0/43980-funny-face-0-230-0-345-crop.jpg?v=1073c29d5c,Evaluation
803,1283,romance,https://a.ltrbxd.com/resized/film-poster/5/1/3/5/0/51350-lolita-0-230-0-345-crop.jpg?v=674373a926,Apprentissage
804,1276,romance,https://a.ltrbxd.com/resized/film-poster/9/1/5/3/9/9/915399-lovers-rock-0-230-0-345-crop.jpg?v=261cdc628c,Apprentissage
805,1265,romance,https://a.ltrbxd.com/resized/film-poster/3/3/6/8/6/33686-love-exposure-0-230-0-345-crop.jpg?v=c3299bb506,Apprentissage
806,1263,romance,https://a.ltrbxd.com/resized/film-poster/3/0/3/9/1/30391-the-bad-and-the-beautiful-0-230-0-345-crop.jpg?v=807c2b266c,Apprentissage
807,1261,romance,https://a.ltrbxd.com/resized/film-poster/4/6/2/1/7/46217-eat-drink-man-woman-0-230-0-345-crop.jpg?v=e5de4feefc,Apprentissage
808,1260,romance,https://a.ltrbxd.com/resized/film-poster/1/9/2/9/8/19298-dust-in-the-wind-0-230-0-345-crop.jpg?v=25510f27c4,Apprentissage
809,1257,romance,https://a.ltrbxd.com/resized/sm/upload/oq/cb/2d/zi/wdtNcB9FSssMYfhcdTpFS6jw2mP-0-230-0-345-crop.jpg?v=ab25cd773b,Apprentissage
810,1252,romance,https://a.ltrbxd.com/resized/film-poster/5/0/3/7/6/6/503766-kumbalangi-nights-0-230-0-345-crop.jpg?v=c0c5d758d8,Apprentissage
811,1249,romance,https://a.ltrbxd.com/resized/sm/upload/x6/cx/cq/sx/AukaPg63BxnbIYjWuNjCBgGc7Mf-0-230-0-345-crop.jpg?v=0b0b897ba9,Apprentissage
812,1248,romance,https://a.ltrbxd.com/resized/film-poster/3/3/7/1/7/33717-husbands-and-wives-0-230-0-345-crop.jpg?v=2ab6086ad8,Apprentissage
813,1244,romance,https://a.ltrbxd.com/resized/film-poster/2/2/2/9/3/22293-yesterday-today-and-tomorrow-0-230-0-345-crop.jpg?v=4830fdc123,Test
